recorded_utc,recorded_et,api_as_of_utc,ticker,category,spot,zero_gamma,call_wall,put_wall,oi_call_wall,oi_put_wall
2026-08-27T19:16:29.339328Z,15:16:29,2026-08-27T19:16:28Z,ES_SPX,gex_one,7733.19,7724.77->7716.11,,,,
2026-08-27T19:16:29.587699Z,15:16:29,2026-08-27T19:16:29Z,NQ_NDX,gex_zero,29606.94,29570.96->29587.66,29611.48->29661.48,29511.64->29521.31,,
2026-08-27T19:16:29.862762Z,15:16:29,2026-08-27T19:16:29Z,NQ_NDX,gex_full,29606.94,29536.4->29584.45,,29511.64->29521.31,,
2026-08-27T19:17:30.403321Z,15:17:30,2026-08-27T19:17:30Z,ES_SPX,gex_zero,7732.82,7730.22->7729.33,,,,
2026-08-27T19:17:30.822033Z,15:17:30,2026-08-27T19:17:30Z,ES_SPX,gex_full,7732.82,7730.22->7729.33,,,,
2026-08-27T19:17:31.067791Z,15:17:31,2026-08-27T19:17:30Z,ES_SPX,gex_one,7732.82,7716.11->7724.77,,,,
2026-08-27T19:17:31.383573Z,15:17:31,2026-08-27T19:17:30Z,NQ_NDX,gex_zero,29605.41,29587.66->29536.22,,29521.31->29513.13,,
2026-08-27T19:17:31.737057Z,15:17:31,2026-08-27T19:17:32Z,NQ_NDX,gex_full,29603.82,29584.45->29536.4,,29521.31->29513.13,,
2026-08-27T19:18:32.324239Z,15:18:32,2026-08-27T19:18:33Z,ES_SPX,gex_zero,7731.68,7729.33->7729.77,,,,
2026-08-27T19:18:33.321149Z,15:18:33,2026-08-27T19:18:33Z,ES_SPX,gex_full,7731.68,7729.33->7729.77,,,7737.72->7812.72,
2026-08-27T19:18:33.700275Z,15:18:33,2026-08-27T19:18:33Z,ES_SPX,gex_one,7731.68,7724.77->7720.22,,7687.72->7662.72,,
2026-08-27T19:18:33.952901Z,15:18:33,2026-08-27T19:18:33Z,NQ_NDX,gex_zero,29597.45,29536.22->29536.48,29661.48->29611.48,29513.13->29521.31,,
2026-08-27T19:18:34.264121Z,15:18:34,2026-08-27T19:18:33Z,NQ_NDX,gex_full,29597.45,29536.4->29587.66,,29513.13->29521.31,,
2026-08-27T19:19:35.294352Z,15:19:35,2026-08-27T19:19:34Z,ES_SPX,gex_full,7732.98,,,,7812.72->7737.72,
2026-08-27T19:19:35.610746Z,15:19:35,2026-08-27T19:19:34Z,ES_SPX,gex_one,7732.98,7720.22->7716.11,,,,
2026-08-27T19:19:35.868924Z,15:19:35,2026-08-27T19:19:35Z,NQ_NDX,gex_zero,29603.97,29536.48->29570.46,29611.48->29661.48,29521.31->29512.49,,
2026-08-27T19:19:36.344027Z,15:19:36,2026-08-27T19:19:35Z,NQ_NDX,gex_full,29603.97,,,29521.31->29512.49,,
2026-08-27T19:20:37.047442Z,15:20:37,2026-08-27T19:20:36Z,ES_SPX,gex_zero,7732.51,7729.77->7729.33,7742.64->7742.21,,,
2026-08-27T19:20:37.409207Z,15:20:37,2026-08-27T19:20:36Z,ES_SPX,gex_full,7732.51,7729.77->7729.33,7742.64->7742.21,,,
2026-08-27T19:20:37.670040Z,15:20:37,2026-08-27T19:20:36Z,ES_SPX,gex_one,7732.51,7716.11->7724.77,,,,
2026-08-27T19:20:37.989656Z,15:20:37,2026-08-27T19:20:37Z,NQ_NDX,gex_zero,29604.79,29570.46->29585.29,29661.48->29611.48,,,
2026-08-27T19:20:38.247393Z,15:20:38,2026-08-27T19:20:37Z,NQ_NDX,gex_full,29604.79,29587.66->29584.89,,,,
2026-08-27T19:21:38.813445Z,15:21:38,2026-08-27T19:21:38Z,ES_SPX,gex_zero,7733.19,,7742.21->7742.64,,,
2026-08-27T19:21:39.207179Z,15:21:39,2026-08-27T19:21:38Z,ES_SPX,gex_full,7733.19,,7742.21->7742.64,,,
2026-08-27T19:21:39.480735Z,15:21:39,2026-08-27T19:21:38Z,ES_SPX,gex_one,7733.19,7724.77->7716.11,,,,
2026-08-27T19:21:39.797587Z,15:21:39,2026-08-27T19:21:39Z,NQ_NDX,gex_zero,29606.96,29585.29->29569.82,,29512.49->29519.82,,
2026-08-27T19:21:40.033819Z,15:21:40,2026-08-27T19:21:39Z,NQ_NDX,gex_full,29606.96,29584.89->29569.08,,29512.49->29519.82,,
2026-08-27T19:21:40.329489Z,15:21:40,2026-08-27T19:21:39Z,NQ_NDX,gex_one,29606.96,29686.48->29651.99,,,,
2026-08-27T19:22:41.259180Z,15:22:41,2026-08-27T19:22:41Z,ES_SPX,gex_one,7733.05,7716.11->7724.77,,,,
2026-08-27T19:22:41.598017Z,15:22:41,2026-08-27T19:22:41Z,NQ_NDX,gex_zero,29607.55,29569.82->29587.29,,29519.82->29520.96,,
2026-08-27T19:22:41.964928Z,15:22:41,2026-08-27T19:22:41Z,NQ_NDX,gex_full,29607.55,29569.08->29585.29,,29519.82->29520.96,,
2026-08-27T19:23:42.555194Z,15:23:42,2026-08-27T19:23:42Z,ES_SPX,gex_zero,7733.16,7729.33->7729.77,7742.64->7742.46,,,
2026-08-27T19:23:42.946705Z,15:23:42,2026-08-27T19:23:42Z,ES_SPX,gex_full,7733.16,7729.33->7729.77,7742.64->7742.46,,,
2026-08-27T19:23:43.585535Z,15:23:43,2026-08-27T19:23:42Z,NQ_NDX,gex_zero,29608.69,,,29520.96->29521.48,,
2026-08-27T19:23:43.992392Z,15:23:43,2026-08-27T19:23:42Z,NQ_NDX,gex_full,29608.69,29585.29->29536.4,,29520.96->29521.48,29571.31->29571.48,
2026-08-27T19:24:44.519904Z,15:24:44,2026-08-27T19:24:44Z,ES_SPX,gex_zero,7732.41,7729.77->7729.33,7742.46->7737.8,,,
2026-08-27T19:24:44.892367Z,15:24:44,2026-08-27T19:24:47Z,ES_SPX,gex_full,7732.47,7729.77->7728.92,7742.46->7737.8,,,
2026-08-27T19:24:47.761989Z,15:24:47,2026-08-27T19:24:47Z,NQ_NDX,gex_zero,29608.13,29587.29->29585.29,29611.48->29661.48,29521.48->29561.48,,
2026-08-27T19:24:48.065984Z,15:24:48,2026-08-27T19:24:47Z,NQ_NDX,gex_full,29608.13,,,29521.48->29511.64,,
2026-08-27T19:25:49.069435Z,15:25:49,2026-08-27T19:25:48Z,ES_SPX,gex_zero,7731.02,7729.33->7728.55,7737.8->7737.72,,,
2026-08-27T19:25:49.426958Z,15:25:49,2026-08-27T19:25:48Z,ES_SPX,gex_full,7731.02,7728.92->7728.55,7737.8->7737.72,,7737.72->7812.72,
2026-08-27T19:25:49.992482Z,15:25:49,2026-08-27T19:25:49Z,NQ_NDX,gex_zero,29603.12,29585.29->29571.64,29661.48->29611.48,29561.48->29511.64,,
2026-08-27T19:25:50.233145Z,15:25:50,2026-08-27T19:25:49Z,NQ_NDX,gex_full,29603.12,29536.4->29571.48,,,29571.48->29569.82,
2026-08-27T19:26:50.889175Z,15:26:50,2026-08-27T19:26:50Z,ES_SPX,gex_zero,7731.32,7728.55->7730.22,7737.72->7737.8,,,
2026-08-27T19:26:51.239853Z,15:26:51,2026-08-27T19:26:50Z,ES_SPX,gex_full,7731.32,7728.55->7729.77,7737.72->7737.8,,,
2026-08-27T19:26:51.808283Z,15:26:51,2026-08-27T19:26:51Z,NQ_NDX,gex_zero,29608.77,29571.64->29571.31,29611.48->29661.48,29511.64->29521.31,,
2026-08-27T19:26:52.062453Z,15:26:52,2026-08-27T19:26:51Z,NQ_NDX,gex_full,29608.77,29571.48->29587.66,29611.48->29661.48,29511.64->29521.31,29569.82->29569.08,
2026-08-27T19:26:52.389473Z,15:26:52,2026-08-27T19:26:51Z,NQ_NDX,gex_one,29608.77,29651.99->29686.4,,,,
2026-08-27T19:27:52.643149Z,15:27:52,2026-08-27T19:27:53Z,ES_SPX,gex_zero,7730.11,7730.22->7728.92,7737.8->7737.72,,,
2026-08-27T19:27:52.988166Z,15:27:52,2026-08-27T19:27:51Z,ES_SPX,gex_full,7730.09,7729.77->7728.92,7737.8->7737.72,,7812.72->7912.72,
2026-08-27T19:27:53.614621Z,15:27:53,2026-08-27T19:27:53Z,NQ_NDX,gex_zero,29599.87,,29661.48->29611.48,,,
2026-08-27T19:27:53.860179Z,15:27:53,2026-08-27T19:27:53Z,NQ_NDX,gex_full,29599.87,29587.66->29570.96,29661.48->29611.48,,29569.08->29569.82,
2026-08-27T19:28:54.519210Z,15:28:54,2026-08-27T19:28:53Z,ES_SPX,gex_zero,7730.52,7728.92->7730.67,,,,
2026-08-27T19:28:54.909452Z,15:28:54,2026-08-27T19:28:53Z,ES_SPX,gex_full,7730.52,7728.92->7730.67,,,,
2026-08-27T19:28:55.177866Z,15:28:55,2026-08-27T19:28:55Z,ES_SPX,gex_one,7730.72,7724.77->7716.11,,,,
2026-08-27T19:28:55.500207Z,15:28:55,2026-08-27T19:28:54Z,NQ_NDX,gex_zero,29604.68,,,29521.31->29511.64,,
2026-08-27T19:28:55.749449Z,15:28:55,2026-08-27T19:28:56Z,NQ_NDX,gex_full,29605.07,29570.96->29584.89,,29521.31->29511.64,29569.82->29570.96,
2026-08-27T19:29:56.590105Z,15:29:56,2026-08-27T19:29:57Z,ES_SPX,gex_full,7730.41,,7737.72->7737.8,,,
2026-08-27T19:29:56.900669Z,15:29:56,2026-08-27T19:29:57Z,ES_SPX,gex_one,7730.41,7716.11->7719.77,,,,
2026-08-27T19:29:57.144681Z,15:29:57,2026-08-27T19:29:56Z,NQ_NDX,gex_zero,29603.1,29571.31->29571.48,,29511.64->29561.48,,
2026-08-27T19:29:57.485173Z,15:29:57,2026-08-27T19:29:56Z,NQ_NDX,gex_full,29603.1,29584.89->29571.31,,,29570.96->29571.31,
2026-08-27T19:30:58.077882Z,15:30:58,2026-08-27T19:30:57Z,ES_SPX,gex_zero,7731.41,,7737.72->7737.8,7722.72->7722.71,7737.72->7737.71,7727.72->7727.71
2026-08-27T19:30:58.420948Z,15:30:58,2026-08-27T19:30:58Z,ES_SPX,gex_full,7731.48,7730.67->7730.21,7737.8->7737.71,7722.72->7722.71,7912.72->7912.71,7512.72->7512.71
2026-08-27T19:30:58.796648Z,15:30:58,2026-08-27T19:30:58Z,ES_SPX,gex_one,7731.48,7719.77->7725.21,7762.72->7762.71,7662.72->7662.71,7742.72->7742.71,7662.72->7712.71
2026-08-27T19:30:59.168438Z,15:30:59,2026-08-27T19:30:59Z,NQ_NDX,gex_zero,29602.9,29571.48->29587.97,29611.48->29612.15,29561.48->29518.05,29571.48->29572.15,29341.48->29342.15
2026-08-27T19:30:59.450468Z,15:30:59,2026-08-27T19:30:59Z,NQ_NDX,gex_full,29602.9,29571.31->29585.56,29611.48->29612.15,29511.64->29518.05,29571.31->29571.64,29161.48->29162.15
2026-08-27T19:30:59.765777Z,15:30:59,2026-08-27T19:30:59Z,NQ_NDX,gex_one,29602.9,29686.4->29687.07,29821.48->29822.15,29361.48->29362.15,29561.48->29562.15,29236.48->29237.15
2026-08-27T19:32:00.030837Z,15:32:00,2026-08-27T19:32:00Z,ES_SPX,gex_zero,7734.25,,7737.8->7742.46,,,
2026-08-27T19:32:00.323276Z,15:32:00,2026-08-27T19:32:00Z,ES_SPX,gex_full,7734.25,7730.21->7730.67,7737.71->7742.63,,7912.71->7737.71,
2026-08-27T19:32:01.043861Z,15:32:01,2026-08-27T19:32:01Z,NQ_NDX,gex_zero,29617.63,29587.97->29572.15,29612.15->29662.15,29518.05->29512.31,,
2026-08-27T19:32:01.282568Z,15:32:01,2026-08-27T19:32:01Z,NQ_NDX,gex_full,29617.63,29585.56->29571.13,29612.15->29662.15,29518.05->29512.31,29571.64->29571.13,
2026-08-27T19:33:02.200942Z,15:33:02,2026-08-27T19:33:01Z,ES_SPX,gex_zero,7733.63,7730.67->7730.21,7742.46->7742.21,,,
2026-08-27T19:33:03.003769Z,15:33:03,2026-08-27T19:33:01Z,ES_SPX,gex_full,7733.63,7730.67->7730.21,7742.63->7742.21,,,
2026-08-27T19:33:03.964107Z,15:33:03,2026-08-27T19:33:04Z,NQ_NDX,gex_zero,29619.04,29572.15->29568.93,,29512.31->29512.66,,
2026-08-27T19:33:04.483315Z,15:33:04,2026-08-27T19:33:04Z,NQ_NDX,gex_full,29619.04,29571.13->29566.25,,29512.31->29512.66,,
2026-08-27T19:33:24.884405Z,15:33:24,2026-08-27T19:33:23Z,ES_SPX,gex_zero,7733.7,,7742.21->7737.97,,,
2026-08-27T19:33:28.497370Z,15:33:28,2026-08-27T19:33:31Z,NQ_NDX,gex_zero,29618.97,29568.93->29585.97,,29512.66->29562.15,,
2026-08-27T19:34:05.239215Z,15:34:05,2026-08-27T19:34:04Z,ES_SPX,gex_zero,7734.29,,7737.97->7741.89,,,
2026-08-27T19:34:05.554718Z,15:34:05,2026-08-27T19:34:04Z,ES_SPX,gex_full,7734.29,,7742.21->7741.89,,,
2026-08-27T19:34:06.205026Z,15:34:06,2026-08-27T19:34:05Z,NQ_NDX,gex_zero,29619.06,,,29562.15->29512.31,,
2026-08-27T19:34:06.575227Z,15:34:06,2026-08-27T19:34:05Z,NQ_NDX,gex_full,29619.06,29566.25->29569.75,29662.15->29612.15,29512.66->29512.31,29571.13->29571.99,
2026-08-27T19:35:07.180703Z,15:35:07,2026-08-27T19:35:06Z,ES_SPX,gex_zero,7735.59,7730.21->7729.76,7741.89->7738.22,,,
2026-08-27T19:35:07.558293Z,15:35:07,2026-08-27T19:35:08Z,ES_SPX,gex_full,7735.61,7730.21->7729.76,7741.89->7737.97,,,
2026-08-27T19:35:07.861087Z,15:35:07,2026-08-27T19:35:08Z,ES_SPX,gex_one,7735.61,7725.21->7716.51,,,,
2026-08-27T19:35:08.220524Z,15:35:08,2026-08-27T19:35:08Z,NQ_NDX,gex_zero,29624.48,29585.97->29537.23,,,,29342.15->29751.98
2026-08-27T19:35:08.474388Z,15:35:08,2026-08-27T19:35:08Z,NQ_NDX,gex_full,29624.48,29569.75->29536.65,29612.15->29662.15,,29571.99->29572.15,
2026-08-27T19:36:09.076430Z,15:36:09,2026-08-27T19:36:08Z,ES_SPX,gex_zero,7736.45,,7738.22->7742.63,7722.71->7727.46,,
2026-08-27T19:36:09.386028Z,15:36:09,2026-08-27T19:36:08Z,ES_SPX,gex_full,7736.45,,7737.97->7742.63,7722.71->7727.21,,
2026-08-27T19:36:09.740145Z,15:36:09,2026-08-27T19:36:10Z,ES_SPX,gex_one,7736.29,,,,,7712.71->7662.71
2026-08-27T19:36:10.094724Z,15:36:10,2026-08-27T19:36:09Z,NQ_NDX,gex_zero,29627.39,29537.23->29587.97,,29512.31->29562.15,,
2026-08-27T19:36:10.617028Z,15:36:10,2026-08-27T19:36:09Z,NQ_NDX,gex_full,29627.39,29536.65->29588.33,,29512.31->29562.15,,
2026-08-27T19:37:11.211000Z,15:37:11,2026-08-27T19:37:10Z,ES_SPX,gex_zero,7736.12,7729.76->7730.21,,7727.46->7722.8,,
2026-08-27T19:37:11.587430Z,15:37:11,2026-08-27T19:37:11Z,ES_SPX,gex_full,7736.29,,,7727.21->7723.91,,
2026-08-27T19:37:11.961444Z,15:37:11,2026-08-27T19:37:11Z,ES_SPX,gex_one,7736.29,7716.51->7719.76,,7662.71->7712.71,,
2026-08-27T19:37:12.207295Z,15:37:12,2026-08-27T19:37:11Z,NQ_NDX,gex_zero,29629.02,29587.97->29583.39,,,,
2026-08-27T19:37:12.551262Z,15:37:12,2026-08-27T19:37:11Z,NQ_NDX,gex_full,29629.02,29588.33->29583.39,,,,
2026-08-27T19:38:13.133392Z,15:38:13,2026-08-27T19:38:12Z,ES_SPX,gex_zero,7736.97,7730.21->7729.76,,7722.8->7727.46,,
2026-08-27T19:38:13.475605Z,15:38:13,2026-08-27T19:38:12Z,ES_SPX,gex_full,7736.97,,,7723.91->7727.21,,
2026-08-27T19:38:14.079267Z,15:38:14,2026-08-27T19:38:13Z,NQ_NDX,gex_zero,29631.44,29583.39->29587.97,,,,
2026-08-27T19:38:14.416632Z,15:38:14,2026-08-27T19:38:14Z,NQ_NDX,gex_full,29630.55,29583.39->29585.13,,,,
2026-08-27T19:38:14.872577Z,15:38:14,2026-08-27T19:38:14Z,NQ_NDX,gex_one,29630.55,29687.07->29687.15,,,,
2026-08-27T19:39:15.092951Z,15:39:15,2026-08-27T19:39:14Z,ES_SPX,gex_zero,7736.31,7729.76->7730.21,7742.63->7737.8,7727.46->7727.71,,
2026-08-27T19:39:15.586557Z,15:39:15,2026-08-27T19:39:14Z,ES_SPX,gex_full,7736.31,7729.76->7730.21,7742.63->7737.8,7727.21->7727.71,,
2026-08-27T19:39:16.532051Z,15:39:16,2026-08-27T19:39:15Z,NQ_NDX,gex_full,29629.69,29585.13->29579.79,,,,
2026-08-27T19:40:17.138359Z,15:40:17,2026-08-27T19:40:17Z,ES_SPX,gex_zero,7737.31,7730.21->7730.67,7737.8->7742.63,,,
2026-08-27T19:40:17.439130Z,15:40:17,2026-08-27T19:40:17Z,ES_SPX,gex_full,7737.31,7730.21->7730.67,7737.8->7742.63,,,
2026-08-27T19:40:18.337285Z,15:40:18,2026-08-27T19:40:18Z,NQ_NDX,gex_full,29631.64,29579.79->29588.33,,,,
2026-08-27T19:41:18.986221Z,15:41:18,2026-08-27T19:41:18Z,ES_SPX,gex_zero,7736.72,7730.67->7729.76,7742.63->7737.8,7727.71->7722.8,,
2026-08-27T19:41:19.280043Z,15:41:19,2026-08-27T19:41:19Z,ES_SPX,gex_full,7736.7,7730.67->7729.76,7742.63->7737.8,7727.71->7722.8,,
2026-08-27T19:41:19.647300Z,15:41:19,2026-08-27T19:41:19Z,ES_SPX,gex_one,7736.7,7719.76->7725.21,,,,
2026-08-27T19:41:19.956992Z,15:41:19,2026-08-27T19:41:19Z,NQ_NDX,gex_zero,29628.24,29587.97->29585.56,,,,
2026-08-27T19:41:20.218737Z,15:41:20,2026-08-27T19:41:19Z,NQ_NDX,gex_full,29628.24,29588.33->29585.13,,,,
2026-08-27T19:41:20.562052Z,15:41:20,2026-08-27T19:41:20Z,NQ_NDX,gex_one,29628.1,,,,,29237.15->29237.07
2026-08-27T19:42:20.881168Z,15:42:20,2026-08-27T19:42:20Z,ES_SPX,gex_zero,7736.79,7729.76->7730.67,7737.8->7738.22,7722.8->7727.63,,
2026-08-27T19:42:21.215619Z,15:42:21,2026-08-27T19:42:20Z,ES_SPX,gex_full,7736.79,7729.76->7730.67,7737.8->7738.22,7722.8->7727.63,,
2026-08-27T19:42:21.539487Z,15:42:21,2026-08-27T19:42:21Z,ES_SPX,gex_one,7737.03,7725.21->7716.89,,,,
2026-08-27T19:42:21.898657Z,15:42:21,2026-08-27T19:42:21Z,NQ_NDX,gex_zero,29629.81,29585.56->29569.75,,,,
2026-08-27T19:43:22.907647Z,15:43:22,2026-08-27T19:43:21Z,ES_SPX,gex_zero,7735.49,,7738.22->7737.71,7727.63->7727.71,,
2026-08-27T19:43:23.297943Z,15:43:23,2026-08-27T19:43:23Z,ES_SPX,gex_full,7735.75,7730.67->7729.76,7738.22->7737.71,7727.63->7726.1,,
2026-08-27T19:43:23.888850Z,15:43:23,2026-08-27T19:43:23Z,NQ_NDX,gex_zero,29625.53,29569.75->29570.49,,,,
2026-08-27T19:44:24.988633Z,15:44:24,2026-08-27T19:44:23Z,ES_SPX,gex_zero,7736.9,7730.67->7730.21,7737.71->7737.8,,,
2026-08-27T19:44:25.327985Z,15:44:25,2026-08-27T19:44:25Z,ES_SPX,gex_full,7736.77,7729.76->7730.21,7737.71->7737.8,7726.1->7727.71,,
2026-08-27T19:44:25.913191Z,15:44:25,2026-08-27T19:44:25Z,NQ_NDX,gex_zero,29630.16,29570.49->29585.13,,,,
2026-08-27T19:44:26.321474Z,15:44:26,2026-08-27T19:44:25Z,NQ_NDX,gex_full,29630.16,29585.13->29588.33,,,,
2026-08-27T19:45:26.896320Z,15:45:26,2026-08-27T19:45:26Z,ES_SPX,gex_zero,7737.51,7730.21->7730.28,7737.8->7737.87,7727.71->7727.78,7737.71->7737.78,7727.71->7727.78
2026-08-27T19:45:27.753269Z,15:45:27,2026-08-27T19:45:28Z,ES_SPX,gex_full,7737.69,7730.21->7730.28,7737.8->7737.87,7727.71->7727.78,7737.71->7737.78,7512.71->7512.78
2026-08-27T19:45:29.013018Z,15:45:29,2026-08-27T19:45:28Z,ES_SPX,gex_one,7737.69,7716.89->7716.96,7762.71->7762.78,7712.71->7712.78,7742.71->7742.78,7662.71->7662.78
2026-08-27T19:45:29.302864Z,15:45:29,2026-08-27T19:45:28Z,NQ_NDX,gex_zero,29633.81,29585.13->29589.38,29662.15->29661.46,29562.15->29561.46,29572.15->29571.46,29751.98->29751.3
2026-08-27T19:45:29.747137Z,15:45:29,2026-08-27T19:45:28Z,NQ_NDX,gex_full,29633.81,29588.33->29589.38,29662.15->29661.46,29562.15->29586.46,29572.15->29571.46,29162.15->29161.46
2026-08-27T19:45:30.086233Z,15:45:30,2026-08-27T19:45:30Z,NQ_NDX,gex_one,29632.98,29687.15->29618.24,29822.15->29821.46,29362.15->29361.46,29562.15->29561.46,29237.07->29236.38
2026-08-27T19:46:30.398661Z,15:46:30,2026-08-27T19:46:29Z,ES_SPX,gex_zero,7738.72,7730.28->7730.74,7737.87->7742.7,,,
2026-08-27T19:46:30.719822Z,15:46:30,2026-08-27T19:46:29Z,ES_SPX,gex_full,7738.72,7730.28->7730.74,7737.87->7742.7,,,
2026-08-27T19:46:31.294198Z,15:46:31,2026-08-27T19:46:30Z,NQ_NDX,gex_zero,29641.34,29589.38->29531.46,,29561.46->29521.46,,
2026-08-27T19:46:31.645363Z,15:46:31,2026-08-27T19:46:30Z,NQ_NDX,gex_full,29641.34,29589.38->29537.64,,29586.46->29521.46,,
2026-08-27T19:47:32.298231Z,15:47:32,2026-08-27T19:47:31Z,ES_SPX,gex_zero,7738.65,7730.74->7731.17,,,,
2026-08-27T19:47:32.587155Z,15:47:32,2026-08-27T19:47:31Z,ES_SPX,gex_full,7738.65,7730.74->7731.17,,,,
2026-08-27T19:47:32.943773Z,15:47:32,2026-08-27T19:47:33Z,ES_SPX,gex_one,7738.75,7716.96->7725.28,,,,
2026-08-27T19:47:33.267591Z,15:47:33,2026-08-27T19:47:33Z,NQ_NDX,gex_zero,29641.02,29531.46->29587.64,,29521.46->29561.46,29571.46->29661.46,
2026-08-27T19:47:33.539652Z,15:47:33,2026-08-27T19:47:33Z,NQ_NDX,gex_full,29641.02,29537.64->29536.71,,29521.46->29521.3,29571.46->29336.46,
2026-08-27T19:47:33.856982Z,15:47:33,2026-08-27T19:47:33Z,NQ_NDX,gex_one,29641.02,29618.24->29686.46,,,,
2026-08-27T19:48:34.125919Z,15:48:34,2026-08-27T19:48:34Z,ES_SPX,gex_zero,7738.97,,7742.7->7742.78,,,
2026-08-27T19:48:34.518651Z,15:48:34,2026-08-27T19:48:34Z,ES_SPX,gex_full,7738.97,,7742.7->7742.78,,,
2026-08-27T19:48:34.834971Z,15:48:34,2026-08-27T19:48:34Z,ES_SPX,gex_one,7738.97,7725.28->7719.4,,,,
2026-08-27T19:48:35.415152Z,15:48:35,2026-08-27T19:48:34Z,NQ_NDX,gex_full,29642.67,29536.71->29536.38,,,,
2026-08-27T19:48:35.719600Z,15:48:35,2026-08-27T19:48:35Z,NQ_NDX,gex_one,29643.83,29686.46->29641.95,,,,
2026-08-27T19:49:36.004230Z,15:49:36,2026-08-27T19:49:35Z,ES_SPX,gex_zero,7739.01,7731.17->7732.87,7742.78->7742.7,,,
2026-08-27T19:49:36.288404Z,15:49:36,2026-08-27T19:49:35Z,ES_SPX,gex_full,7739.01,7731.17->7732.87,7742.78->7742.7,,,
2026-08-27T19:49:36.831021Z,15:49:36,2026-08-27T19:49:36Z,NQ_NDX,gex_zero,29644.84,29587.64->29530.47,,29561.46->29521.46,,
2026-08-27T19:49:37.133859Z,15:49:37,2026-08-27T19:49:36Z,NQ_NDX,gex_full,29644.84,29536.38->29536.46,,29521.3->29521.46,29336.46->29661.46,
2026-08-27T19:50:37.731545Z,15:50:37,2026-08-27T19:50:37Z,ES_SPX,gex_zero,7735.74,7732.87->7730.28,7742.7->7737.78,7727.78->7727.7,,
2026-08-27T19:50:38.127082Z,15:50:38,2026-08-27T19:50:37Z,ES_SPX,gex_full,7735.74,7732.87->7730.28,7742.7->7737.78,7727.78->7727.7,,
2026-08-27T19:50:38.499659Z,15:50:38,2026-08-27T19:50:38Z,ES_SPX,gex_one,7735.7,7719.4->7716.96,,,,
2026-08-27T19:50:38.739418Z,15:50:38,2026-08-27T19:50:38Z,NQ_NDX,gex_zero,29629.94,29530.47->29588.05,,29521.46->29561.46,,
2026-08-27T19:50:39.061345Z,15:50:39,2026-08-27T19:50:38Z,NQ_NDX,gex_full,29629.94,29536.46->29588.05,,29521.46->29561.46,29661.46->29336.46,
2026-08-27T19:51:39.660706Z,15:51:39,2026-08-27T19:51:39Z,ES_SPX,gex_zero,7736.41,7730.28->7730.74,,7727.7->7727.78,,
2026-08-27T19:51:40.219635Z,15:51:40,2026-08-27T19:51:39Z,ES_SPX,gex_full,7736.41,7730.28->7730.74,,7727.7->7727.78,,
2026-08-27T19:51:40.585419Z,15:51:40,2026-08-27T19:51:39Z,ES_SPX,gex_one,7736.41,7716.96->7719.4,,,,
2026-08-27T19:51:41.131191Z,15:51:41,2026-08-27T19:51:41Z,NQ_NDX,gex_zero,29640.7,29588.05->29580.47,,,,
2026-08-27T19:51:41.967583Z,15:51:41,2026-08-27T19:51:41Z,NQ_NDX,gex_full,29640.7,29588.05->29531.56,,29561.46->29520.44,,
2026-08-27T19:52:42.863849Z,15:52:42,2026-08-27T19:52:43Z,ES_SPX,gex_zero,7740.52,7730.74->7731.17,7737.78->7742.78,,7737.78->7737.87,
2026-08-27T19:52:43.280440Z,15:52:43,2026-08-27T19:52:43Z,ES_SPX,gex_full,7740.52,7730.74->7731.17,7737.78->7742.78,,7737.78->7737.87,
2026-08-27T19:52:44.181528Z,15:52:44,2026-08-27T19:52:43Z,NQ_NDX,gex_zero,29661.99,29580.47->29555.56,,29561.46->29511.46,,
2026-08-27T19:52:44.452473Z,15:52:44,2026-08-27T19:52:44Z,NQ_NDX,gex_full,29661.53,29531.56->29532.32,,29520.44->29511.46,29336.46->29661.46,
2026-08-27T19:53:45.769137Z,15:53:45,2026-08-27T19:53:45Z,ES_SPX,gex_zero,7740.43,7731.17->7733.29,,7727.78->7732.7,7737.87->7742.28,
2026-08-27T19:53:46.197921Z,15:53:46,2026-08-27T19:53:45Z,ES_SPX,gex_full,7740.43,7731.17->7733.29,,7727.78->7732.7,7737.87->7742.28,
2026-08-27T19:53:46.580005Z,15:53:46,2026-08-27T19:53:45Z,ES_SPX,gex_one,7740.43,7719.4->7725.28,,,,
2026-08-27T19:53:46.899030Z,15:53:46,2026-08-27T19:53:46Z,NQ_NDX,gex_zero,29662.37,29555.56->29527.4,,,,
2026-08-27T19:53:47.264783Z,15:53:47,2026-08-27T19:53:46Z,NQ_NDX,gex_full,29662.37,29532.32->29527.4,,,,
2026-08-27T19:53:47.531594Z,15:53:47,2026-08-27T19:53:46Z,NQ_NDX,gex_one,29662.37,29641.95->29643.82,,,,
2026-08-27T19:54:47.962892Z,15:54:47,2026-08-27T19:54:48Z,ES_SPX,gex_zero,7744.02,7733.29->7738.61,,7732.7->7737.7,7742.28->7742.78,7727.78->7737.78
2026-08-27T19:54:48.277420Z,15:54:48,2026-08-27T19:54:48Z,ES_SPX,gex_full,7744.02,7733.29->7738.61,,7732.7->7737.7,7742.28->7742.78,
2026-08-27T19:54:48.821867Z,15:54:48,2026-08-27T19:54:47Z,NQ_NDX,gex_zero,29682.11,29527.4->29528.28,,,,29751.3->29750.95
2026-08-27T19:54:49.225339Z,15:54:49,2026-08-27T19:54:47Z,NQ_NDX,gex_full,29682.11,29527.4->29529.1,,,,
