source,line,utc,et,event,campaign_id,action,policy,reason,waypoint,phase,pos_before,price,evidence_kind,evidence_side,evidence_range,ts_utc,mono_us,simulated_position_quantity,live_position_quantity,active_risk_anchor,active_risk_anchor_evidence_id,root_risk_anchor,root_risk_anchor_evidence_id,armed_waypoint_id,suppress_adds_until,execution_attempt_count,max_retry,retries_remaining,execution_pause_reason,execution_paused_at,execution_accepted,execution_shadow,execution_order_id,execution_message,kind,mid_price,band_side,band_state,band_min,band_max,band_score,candidate_side,candidate_min,candidate_max,candidate_score
kahn,11253,2026-08-27T18:29:00.879548Z,14:29:00,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:29:00.8795486Z,7269443587,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:31:00.8783067+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11255,2026-08-27T18:29:06.148693Z,14:29:06,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7725.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11256,2026-08-27T18:29:06.149226Z,14:29:06,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:29:06.1492267Z,7274713001,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:31:06.1353026+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11259,2026-08-27T18:29:11.372367Z,14:29:11,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7725.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11260,2026-08-27T18:29:11.373220Z,14:29:11,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:29:11.3732201Z,7279936817,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:31:11.3715889+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11263,2026-08-27T18:29:17.662670Z,14:29:17,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7725.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11264,2026-08-27T18:29:17.663184Z,14:29:17,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:29:17.6631848Z,7286226563,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:31:17.6512088+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11276,2026-08-27T18:29:54.904846Z,14:29:54,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7725.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11277,2026-08-27T18:29:54.905408Z,14:29:54,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:29:54.9054082Z,7323467520,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:31:54.8901853+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11279,2026-08-27T18:30:00.136798Z,14:30:00,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7725.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11280,2026-08-27T18:30:00.137992Z,14:30:00,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:30:00.1379925Z,7328699909,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:32:00.1359614+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11283,2026-08-27T18:30:05.384479Z,14:30:05,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7725.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11284,2026-08-27T18:30:05.384746Z,14:30:05,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:30:05.3847468Z,7333946482,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:32:05.3834215+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11286,2026-08-27T18:30:07.636618Z,14:30:07,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateFormed,7726.5,,,,,,Supply,7725.75,7726.5,8.545885476022882
kahn,11287,2026-08-27T18:30:11.132572Z,14:30:11,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7725.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11288,2026-08-27T18:30:11.133453Z,14:30:11,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:30:11.1334538Z,7339694993,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:32:11.1300235+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11291,2026-08-27T18:30:16.142383Z,14:30:16,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7725.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11292,2026-08-27T18:30:16.143197Z,14:30:16,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:30:16.1431974Z,7344704564,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:32:16.1403218+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11294,2026-08-27T18:30:21.374068Z,14:30:21,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7727.375,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11295,2026-08-27T18:30:21.374806Z,14:30:21,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:30:21.3748060Z,7349935992,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:32:21.3713501+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11298,2026-08-27T18:30:26.378205Z,14:30:26,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7727.125,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11299,2026-08-27T18:30:26.378616Z,14:30:26,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:30:26.3786169Z,7354939630,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:32:26.3775674+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11302,2026-08-27T18:30:31.383035Z,14:30:31,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7726.375,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11303,2026-08-27T18:30:31.383555Z,14:30:31,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:30:31.3835556Z,7359944396,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:32:31.3820202+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11305,2026-08-27T18:30:36.627356Z,14:30:36,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7726.625,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11306,2026-08-27T18:30:36.627900Z,14:30:36,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:30:36.6279001Z,7365188561,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:32:36.6260595+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11308,2026-08-27T18:30:41.645064Z,14:30:41,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7727.375,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11309,2026-08-27T18:30:41.645971Z,14:30:41,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:30:41.6459714Z,7370206459,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:32:41.6355150+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11311,2026-08-27T18:30:46.880485Z,14:30:46,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7727.125,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11312,2026-08-27T18:30:46.881068Z,14:30:46,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:30:46.8810680Z,7375441375,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:32:46.8773937+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11314,2026-08-27T18:30:51.883661Z,14:30:51,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7727.375,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11315,2026-08-27T18:30:51.883952Z,14:30:51,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:30:51.8839523Z,7380444087,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:32:51.8830645+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11317,2026-08-27T18:30:57.123425Z,14:30:57,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7727.125,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11318,2026-08-27T18:30:57.123776Z,14:30:57,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:30:57.1237761Z,7385683731,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:32:57.1225115+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11320,2026-08-27T18:31:02.134258Z,14:31:02,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7727.625,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11321,2026-08-27T18:31:02.134666Z,14:31:02,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:31:02.1346666Z,7390694449,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:33:02.1303261+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11324,2026-08-27T18:31:07.377419Z,14:31:07,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7728.125,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11325,2026-08-27T18:31:07.378130Z,14:31:07,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:31:07.3781307Z,7395937732,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:33:07.3763913+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11327,2026-08-27T18:31:12.641042Z,14:31:12,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7728.125,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11328,2026-08-27T18:31:12.641496Z,14:31:12,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:31:12.6414965Z,7401200917,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:33:12.6303602+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11330,2026-08-27T18:31:17.872943Z,14:31:17,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7727.375,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11331,2026-08-27T18:31:17.873742Z,14:31:17,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:31:17.8737424Z,7406432984,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:33:17.8716146+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11333,2026-08-27T18:31:22.881677Z,14:31:22,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7727.625,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11334,2026-08-27T18:31:22.882523Z,14:31:22,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:31:22.8825239Z,7411441593,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:33:22.8759883+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11337,2026-08-27T18:31:28.122670Z,14:31:28,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7728.375,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11338,2026-08-27T18:31:28.123290Z,14:31:28,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:31:28.1232901Z,7416682179,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:33:28.1208239+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11339,2026-08-27T18:31:33.132058Z,14:31:33,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7727.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11340,2026-08-27T18:31:33.132474Z,14:31:33,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:31:33.1324749Z,7421691190,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:33:33.1214020+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11342,2026-08-27T18:31:35.380573Z,14:31:35,ll_transition,,,,Adverse,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementStarted,7728.5,,,,,,Supply,7725.75,7726.5,11.388114616339639
kahn,11344,2026-08-27T18:31:37.387549Z,14:31:37,ll_transition,,,,inside_threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementReset,7728.25,,,,,,Supply,7725.75,7726.5,11.388114616339639
kahn,11345,2026-08-27T18:31:38.125601Z,14:31:38,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7728.625,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11346,2026-08-27T18:31:38.132625Z,14:31:38,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:31:38.1326252Z,7426691177,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:33:38.1242793+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11347,2026-08-27T18:31:38.627272Z,14:31:38,ll_transition,,,,Adverse,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementStarted,7728.5,,,,,,Supply,7725.75,7726.5,11.388114616339639
kahn,11348,2026-08-27T18:31:40.886072Z,14:31:40,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailTested,7728.75,Supply,Tested,7729.75,7730.75,30.310668814514806,,,,
kahn,11350,2026-08-27T18:31:43.137939Z,14:31:43,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7728.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11351,2026-08-27T18:31:43.138223Z,14:31:43,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:31:43.1382230Z,7431696594,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:33:43.1346704+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11352,2026-08-27T18:31:48.386303Z,14:31:48,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,SuppressAdd,path_stress,mature_path_adds_suppressed,pathstress-7728-7731,BuildTrial,2,7729.125,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11353,2026-08-27T18:31:48.386672Z,14:31:48,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,BuildTrial,,,,,,2026-08-27T18:31:48.3866729Z,7436944863,2,2,"{'lower': 7743.75, 'upper': 7747.25}",live-ll-37-RailOwned-639234504886562358,"{'lower': 7751.25, 'upper': 7751.5}",live-ll-28-RailHeld-639234491436131978,,2026-08-27T18:33:48.3857100+00:00,1,3,2,,,True,False,,state-only decision,,,,,,,,,,,
kahn,11355,2026-08-27T18:31:48.644766Z,14:31:48,ll_transition,,,,CONSUMED,,,,,,,,,,,,,,,,,,,,,,,,,,,RailOwned,7729.0,Demand,Owned,7725.75,7726.5,11.388114616339639,Supply,7725.75,7726.5,11.388114616339639
kahn,11356,2026-08-27T18:31:48.647386Z,14:31:48,policy_decision,es-2026-08-27-short-upper-supply-vwap-7754-7756,Retire,target_zone,opposite_ownership_at_target,target-7728-7729-50,BuildTrial,2,7729.0,RailOwned,Demand,"{'lower': 7725.75, 'upper': 7726.5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,11359,2026-08-27T18:31:49.120051Z,14:31:49,campaign_state,es-2026-08-27-short-upper-supply-vwap-7754-7756,,,,,Retired,,,,,,2026-08-27T18:31:49.1200514Z,7437678219,0,2,,,,,,2026-08-27T18:33:48.3857100+00:00,1,3,2,,,True,False,,,,,,,,,,,,,
kahn,11360,2026-08-27T18:31:49.124536Z,14:31:49,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FailureCandidateFormed,7729.0,Demand,Candidate,7725.75,7729.0,11.388114616339639,,,,
kahn,11376,2026-08-27T18:32:22.149661Z,14:32:22,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateFormed,7729.5,,,,,,Supply,7729.5,7729.5,9.746073858920106
kahn,11377,2026-08-27T18:33:39.638176Z,14:33:39,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateFormed,7728.0,,,,,,Demand,7728.0,7728.75,10.294058525681518
kahn,11378,2026-08-27T18:33:49.142902Z,14:33:49,ll_transition,,,,Favor,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementStarted,7727.5,,,,,,Supply,7729.5,7729.75,18.251334066234875
kahn,11379,2026-08-27T18:33:49.143011Z,14:33:49,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailTested,7727.5,Demand,Tested,7725.75,7726.5,11.388114616339639,,,,
kahn,11380,2026-08-27T18:33:50.399735Z,14:33:50,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailHeld,7727.0,Supply,Owned,7729.75,7730.75,30.310668814514806,,,,
kahn,11381,2026-08-27T18:33:59.389857Z,14:33:59,ll_transition,,,,OWNED,,,,,,,,,,,,,,,,,,,,,,,,,,,RailOwned,7726.25,Supply,Owned,7729.5,7729.75,18.251334066234875,Supply,7729.5,7729.75,18.251334066234875
